Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Chile,CHL,31503694498.201,77957926480.3689,254044371735.224,243046025927.931,244936721607.185,273178462221.411,282097292463.388,251017616877.927,287702978790.467,301825433784.235,313510258028.243,311279825283.339
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,China,CHN,374893953358.05,1193318743705.32,11087246938146.4,11604134912471.2,12332590581343.7,13636874565685.7,14797204989129.2,15153114476656.1,17253947261998.4,18595279821527.8,19375860860094.7,19251262764510.9
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Colombia,COL,43893397365.0238,92669093768.0226,348545494567.166,311102697309.253,290428821000.275,311265472385.815,330794134537.588,296080308248.983,322872875619.624,339395556322.041,351813865866.174,372510473189.196
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Comoros,COM,402765172.803672,393975209.36829,1088583578.82526,1048218875.43673,1052658032.54018,1160912878.29134,1222491183.65147,1271063991.32033,1323589001.1017,1368245530.17481,1413463996.6017,1467449587.06041
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Congo, Dem. Rep.",COD,8370457740.89081,6352189539.07417,34874329938.9504,36861850048.0758,37221273740.0993,41634219503.6157,45692407058.6606,49887060271.9509,53924709479.3666,60052867776.2443,67340010512.158,70357001205.0213
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Congo, Rep.",COG,2184433376.71337,1768073607.12825,15680036449.6115,11826831604.3751,9326600453.48378,11333708128.0311,12270544101.9093,12850227586.213,11998298068.2506,13072467559.8275,15144181833.5315,15243149154.621
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Costa Rica,CRI,5445106526.75082,14147650258.9011,51883343073.3572,54371622126.0668,56906070536.6717,59845792296.9804,61218526966.7942,58916280571.138,63892747142.2418,67119511463.9894,72788330406.87,80152107545.8222
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Cote d'Ivoire,CIV,9252562275.74883,10715842936.1899,47540059401.8622,48916733337.103,50063915043.6004,55125815646.735,59848852036.5625,61171952028.0076,68303480070.952,74090329055.8019,77791676742.6747,80243465049.4207
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Croatia,HRV,..,23706719576.9596,56371786224.619,53748907700.19,53953785026.3382,58519873483.6046,62397399199.2381,59190152474.5853,67581179327.035,74679345599.8802,79486859014.6914,85350397575.561
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Cuba,CUB,28120656969.8603,29128448508.533,81915860090.0296,84811198965.6084,90098345662.7451,97808502472.0855,100933901481.694,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Curacao,CUW,..,..,2966429648.53836,2915027208.70735,2919558374.0475,2999349345.08075,3013287564.53825,2517376719.18035,2762856103.25837,3159961537.724,3269836293.9866,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Cyprus,CYP,5395387662.48687,9843305304.46781,22116023095.9136,21151400876.8033,21504995747.1456,23986825373.5043,25438723748.6497,24331754573.9337,27254064654.3498,30135815060.5181,30559171607.2318,30996274292.8868
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Czechia,CZE,..,65378926089.2901,193417094468.938,186577264392.86,194412202801.059,220041306610.102,239510684939.36,237344357279.85,267886790339.937,290360740994.031,316515376652.701,317109586694.595
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Denmark,DNK,125338283635.763,173860922273.634,342995387157.982,331275583248.078,326307486681.511,353926130722.904,366423341896.891,365691647060.248,411785808477.499,432816038475.892,436164758689.228,441049942283.989
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Djibouti,DJI,..,..,2325633424.07246,2455811775.91439,2581255192.76122,2789283255.34787,3031710587.38235,3067974870.96122,3353894914.62079,3758151635.9249,4052533428.72059,4136580968.57524
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Dominica,DMA,197899422.543859,294217097.460106,528942315.679596,556540564.212894,552876062.002597,605572378.629484,634517895.352236,556451164.703043,581842891.988075,651112025.200484,664632214.338205,676427200.355831
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Dominican Republic,DOM,6232622948.80314,22728645485.3376,67523054578.3141,71242007513.3647,73786642724.587,81950122878.589,86462135706.6416,77895171040.9349,90720215997.2848,102735717829.481,109893479756.972,117474309427.976
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Ecuador,ECU,14025768045.5933,19065970014.8224,97078893908.5791,94956077961.139,99440973511.4337,104357048866.065,105770793676.932,94880661669.999,107786224707.568,116763896937.257,118413969707.068,116591070593.395
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Egypt, Arab Rep.",EGY,42420796569.1375,97432762038.1701,309136456237.733,325198707867.36,299135901450.098,285957177201.479,284476644960.666,323679040655.723,384943833463.599,455137361816.393,439250522294.35,408684228938.659
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,El Salvador,SLV,4739749287.34655,11209909097.7939,21764575109.2208,22295959534.2249,23009116412.1527,24503563518.8784,25696389752.2677,23674586507.5212,27385712597.1189,29588979933.4935,31247059617.9258,32452737359.2112
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Equatorial Guinea,GNQ,110248032.419309,466800829.47266,12677723816.3347,10043892394.8458,8216527053.82137,8803820240.17428,8567921457.87157,8218021001.0288,8470256694.34097,8235168490.4832,8948805726.41533,8964113099.91453
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Eritrea,ERI,..,696070945.451352,..,..,..,..,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Estonia,EST,..,5820015908.14,24859266368.2025,24526402554.4203,25209563359.0206,28550068929.0152,31166634892.3914,31355064508.8009,35050269096.8606,37295676711.5892,37795862385.133,39369580045.8838
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Eswatini,SWZ,1064370093.76521,1679334056.56728,4050531537.75365,3805326235.57671,3777490738.87678,4025780041.23082,4337483079.00972,4078487584.34293,4337595261.38866,4449479358.91775,4610812868.05155,4454721872.69508
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Ethiopia,ETH,12602805977.4751,8418570725.50227,60070106909.3207,68942770686.9146,78378671040.5585,86862243361.6444,94972285689.0714,102643482805.421,113576207551.681,126125706369.814,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Faroe Islands,FRO,..,..,2820189340.19867,2839719051.60036,2906518650.2387,3207911862.64361,3418939721.20908,3374897848.46634,3733012082.57595,3902112747.15023,3930752744.69086,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Fiji,FJI,1306438502.07276,1807689111.76739,4432045850.24008,4605397527.10776,4708581125.07531,5219764211.21776,5137706358.43726,4283252003.41697,4147002422.458,5003514000.17999,5249619850.04953,5271446724.9965
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Finland,FIN,129537242306.484,137016252342.16,256771981905.124,248142777648.351,245208808700.512,264171112715.472,273835394505.886,274432363970.106,292594560812.031,300681438877.661,296630943230.469,291527846192.007
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,France,FRA,1192373476963.84,1519857751233.83,2737428383785.61,2603823276261.62,2551002342698.61,2751033040382.7,2878835252263.54,2683183288339.89,3005629537434.2,3124990652310.46,3103140976896.73,3095690083211.3
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,French Polynesia,PYF,3095977977.51251,4658418554.94616,6406454841.4116,6189245829.88563,6223022170.55462,6635704655.72204,6845485733.45599,6349459326.65137,6634222166.24035,6925690627.13108,7103434631.93431,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Gabon,GAB,4576829244.67084,3803609034.16763,15530343979.275,14216590532.1583,13440719185.3539,14478863022.2703,15577086864.7783,15629666179.0637,15504347322.969,18178079289.4642,19255529082.9295,19160116181.9414
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Gambia, The",GMB,292371831.050015,821353700.909513,1302539892.49227,1339838186.50614,1458120056.41328,1642760729.22396,1768269711.04523,1803007520.69384,1956416478.25094,2178025785.89973,2343348603.48994,2464145180.68203
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Georgia,GEO,7865179916.11941,3215010228.68723,16764254568.877,15595315199.8665,15385511051.2937,17085873545.9519,17766012480.0934,16117306648.2666,17666018035.6133,21107767052.276,24935292682.8867,30118413628.313
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Germany,DEU,1696757948672.73,2168659351290.64,3805427627280.62,3735291459322.52,3695098839989.88,4040211833781.72,4180494792027.2,4034474062512.36,4388587659090.5,4585886353580.13,4610833912802.41,4589971753975.53
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Ghana,GHA,5849623829.95199,6465489060.14719,53887106037.1886,51665371592.881,54862193997.5399,63128492722.7699,67707676064.7662,71842815050.741,74951261296.8911,79506151356.9339,77050378067.0935,79779355453.4759
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Greece,GRC,91514622023.6071,144255875263.313,215540322334.496,199329729787.415,192409003108.576,204580125528.041,211976057895.13,192931903980.251,215099399914.173,230076708577.928,232295963169.931,239264858381.408
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Greenland,GRL,872243893.322831,1140084226.87556,..,..,..,..,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Grenada,GRD,273202586.086912,473787968.826052,850090266.36567,920927024.403226,970192840.098586,1066138044.05451,1089749217.78411,975574240.332142,1037337254.56756,1170574675.14704,1183421055.07733,1237016451.22648
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Guatemala,GTM,8436347841.02721,19403823911.3196,57670001792.0676,61233800582.5895,65897763603.4858,71991571279.5826,76754527061.7224,75712876782.3743,84531917906.9298,93112099371.9897,99232734308.1825,106394520027.183
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Guinea,GIN,3843326203.178,4886328865.23054,8703405453.86032,9150006371.8308,9948321949.60518,10899158559.0898,12597986877.5708,13777748318.8515,15384445600.2436,18059938901.6325,19306237928.4729,21718974571.4609
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Guinea-Bissau,GNB,573453713.21255,508756647.728386,1191004679.37739,1236070350.97176,1333235398.38725,1441381839.8847,1668352589.4,1706412705.6897,1855942322.41103,1990825470.27447,2079862775.28185,2118719639.14207
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Guyana,GUY,293983159.152072,662571887.155586,4197321439.87939,4279939027.89309,4512704346.63796,4826239769.23059,5151310309.97927,6530380501.12573,6368342318.06866,8039637662.38575,14682766779.6947,16806394314.9512
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Haiti,HTI,2938966333.7314,4628894854.27378,15073930811.9857,14680073741.8599,14811035468.0917,15686978270.293,15710970920.1862,15069490462.0215,16503952289.1643,18623837327.9747,20425590800.0279,20747380558.5217
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Honduras,HND,5482223145.0739,6707315557.89619,18753419055.5664,19698747620.6188,21168930160.0891,22308762539.9009,23206501549.8938,21472692890.4167,25122076929.6107,28217097886.46,30632885969.4479,32658132972.0505
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Hong Kong SAR, China",HKG,72224381839.9083,179502626868.331,300224116312.602,315280246074.796,342908660526.989,373034470072.042,378999832268.474,363194268042.22,403126225245.119,396669371694.1,413778475926.628,429592798493.154
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Hungary,HUN,31236480676.1401,47226579890.5965,130373468981.65,129104988925.682,129426546564.358,147305815422.39,163264441595.031,157924667487.888,173996543416.909,184759158023.633,190542037074.005,197811788305.685
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Iceland,ISL,6221529353.80021,8923071834.53085,17462374121.0018,19695751013.2354,21445082218.2234,25607612096.8461,27100022160.1324,24139684561.5161,24937593892.0093,28124313337.1653,31765409536.5041,31752683934.3955
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,India,IND,334591728469.989,467082505999.831,2097598211573.26,2246783906989.46,2439593980808.9,2713329693634.35,2878536458775.62,2661734078595.43,3064476293210.88,3404829101289.65,3704749866028.23,3838578885155.85
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Indonesia,IDN,101910452938.074,122450409459.164,886547498568.441,890493673493.167,934207963786.966,1028158608331.65,1096634205242.26,1059188261564.16,1142865991927.34,1261521639064.33,1351647232914.92,1393237295551.4
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Iran, Islamic Rep.",IRN,142994596978.134,116010632487.03,450903427804.238,457385650746.177,465277917904.036,452148096007.874,393918788471.041,328413619641.736,343094563628.549,367578687594.432,420760882532.35,426384362530.046
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Iraq,IRQ,123119557423.844,37466902073.6077,204954405024.486,194608175973.794,174189191228.915,193950999980.248,227221921453.663,198635185736.023,204053609362.393,242777399394.973,266832724858.862,277800635913.249
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Ireland,IRL,44137988649.1518,91821845854.05,246397937191.918,252137449774.627,262830807727.567,289573184969.658,311111844272.648,325307551826.503,379575220440.976,399591209615.813,419192948726.087,419245327840.249
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Isle of Man,IMN,855519178.229492,1700083432.48392,6990702759.88652,6568246935.168,6512437651.50785,6991581500.38803,7091879232.20646,6664756064.90583,6429123423.25547,6599683417.93738,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Israel,ISR,60031384667.7408,128193658721.851,309936939138.59,318892744051.447,337201360750.813,373637083340.523,400866225359.539,399638227540.138,465598462954.252,529962661359.123,534623434993.376,528040540407.754
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Italy,ITA,1061031367692.61,1251416242715.74,2015562613864.84,1947749931461.05,1907224935160.7,2052104941010.41,2092492077225.61,1937491460457.33,2174027538549.97,2304963826976.64,2277845095122.04,2258742057986.52
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Jamaica,JAM,4291812579.07373,8598297980.50554,13597633922.8844,13358039418.0049,13874120460.3446,14700979693.7588,15469599207.2395,13826989992.7113,14686930600.1246,16266845365.3925,17654416175.9058,18428226999.0674
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Japan,JPN,3505824616898.24,4669256815158.21,5006471935031.63,4887581873397.65,4943005267666.01,5300391313005.17,5315223353078.9,5167907446929.82,5493061119169.75,5334916887561.31,4901110430339.08,4467327039083.51
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Jordan,JOR,4545636204.66222,8567133295.23604,36645221073.1296,38174010512.3423,40069648832.0782,42817007185.7508,44703663545.0152,44216979167.5592,46904506597.944,49246002071.448,50852653089.7728,51176187350.558
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Kazakhstan,KAZ,..,18866293483.0378,199694752875.065,155999097992.4,145112008014.425,147576694028.709,163361644199.513,163276500343.564,168692843270.05,188688263602.478,217357742267.605,250145015031.575
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Kenya,KEN,8845123196.81818,13172821842.9123,62095754502.3638,71748257092.2357,75691962706.1825,86589036361.0521,96154458897.4586,99712048015.3376,110339108512.713,117689640763.894,116961158793.37,119075651821.527
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Kiribati,KIR,45521533.0991338,121317340.523815,408162759.813804,354819097.433211,376529535.261746,400192475.337605,447056149.748273,387011336.072135,404638552.207522,433646402.964429,489068221.828689,487161835.977694
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Korea, Rep.",KOR,276676375832.792,518607619079.427,1465140433530.29,1502019360877,1555716400575.95,1688927029003.05,1750991514984.69,1712697394005.83,1821292793344.68,1868326792926.96,1835475723745.7,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Kosovo,XKX,..,..,7029467298.71501,6988596429.78944,7074763756.49733,7733194940.01377,8297390143.79222,7951875219.92433,9169552222.97359,9902238207.85616,10581386013.5723,10966664529.0111
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Kuwait,KWT,27727795506.4839,36767775890.5327,160418583519.455,139813136861.463,127353919825.32,139823086636.294,158491308596.596,145886521699.446,156960587720.434,179550308626.717,203986987162.077,200213833966.367
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Kyrgyz Republic,KGZ,..,1375311507.69857,7025885604.61226,6741191536.90146,6901491002.1578,7731832023.8342,8190680323.58972,8171518183.75608,8697081088.5001,10727385192.9176,13081836536.9288,15513654838.3843
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Lao PDR,LAO,827476094.909781,1496698154.19655,13339842542.9469,14563895801.7476,15708810505.3244,17553673169.1316,18208815280.6296,18110172891.7362,18650869134.6331,17366641629.5246,16195396090.5167,15540345056.0937
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Latvia,LVA,..,7664404924.46646,28824952577.7542,28023282182.088,27896744427.1257,30851565530.1259,32553998984.7277,32969488389.0311,36384394157.5698,38755412083.8502,40174507179.6161,40849953158.9093
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Lebanon,LBN,3663390832.9803,17687455884.3118,47635097529.7782,48501677331.6132,50877786449.7832,52067138709.5957,50003837286.8018,36233963035.9356,27271479556.1188,23928868523.413,21563947204.5052,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Lesotho,LSO,930137565.211314,1185612332.74309,2703479429.18092,2642570109.0076,2495104449.81015,2726915727.38291,2888832463.35181,2626879637.28155,2701606352.9899,2911703558.35256,2898014273.96304,2745901598.17651
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Liberia,LBR,552577210.886064,564506401.903581,2896065016.55462,2918535409.45408,3021886622.08188,3054740443.96743,3030841624.71962,2957176559.32481,3295501371.28284,3646932009.54063,3971757792.06447,4268932839.56061
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Libya,LBY,28699077417.7574,31461429745.3439,54685569670.0762,50882228980.806,65749285234.7355,75365455597.0758,70190601999.3313,49375373281.1934,49478500427.8989,43026916267.9135,43426300717.1375,46571961809.1519
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Liechtenstein,LIE,1309195310.52754,2617079829.95541,..,..,..,..,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Lithuania,LTU,..,11254960422.1692,44299185096.6528,42836438339.6684,43378794340.9478,49468054544.4665,53986779369.0788,55633446089.4675,61892334367.6125,67668082199.8636,72580581190.3176,77823656932.114
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Luxembourg,LUX,11961962606.4631,19935821166.3824,41884059898.9995,42910077151.75,45202229071.5583,48707127199.8962,49155594383.5615,50491582293.0383,55587138415.4819,54988587518.1406,59746703925.8374,61989895783.0733
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Macao SAR, China",MAC,3086140290.57313,6295989401.29215,37383962890.4152,39045162134.7574,43495866139.2418,48114907041.9164,48234494156.0399,30158828193.7886,31974038381.2993,30821851068.1724,44251379749.6497,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Madagascar,MDG,3573000982.78991,4576635838.30709,11858920629.2876,11659563209.7691,12024286199.9628,13119176017.9144,14003214519.2416,12936722127.6703,14071720938.4955,15133024385.6543,15827830199.2389,16429216421.282
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Malawi,MWI,2566803401.77056,2582364845.99259,8650763173.99395,8632391151.58564,8608398367.85295,9050492258.74723,10365485408.514,10953976240.9925,12101988705.9383,12617558887.2436,12628307005.0329,11789280902.6312
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Malaysia,MYS,43233642568.4405,80178759407.0033,323145413454.042,311560168337.287,309436620699.58,335818082224.215,359560938581.607,342787626410.569,360504060826.333,402769511101.314,411380195667.964,414910324316.965
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Maldives,MDV,206746316.403892,579046006.583939,3514316832.94787,3867763227.53611,4305938802.24368,4834005701.05622,5231074646.80293,3539178461.09367,4824357543.12606,5541166428.82538,5835207267.99766,6148427971.11761
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Mali,MLI,2435035266.37135,3106499830.77994,16545316568.5988,16653653275.94,17010095412.8468,19087459747.7681,20311542170.2203,20198384060.2543,21579975081.8475,22931540869.6829,23937094278.5273,24929896153.7345
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Malta,MLT,2690054760.7864,4477793526.06748,11314148657.7428,10828193520.146,12465374528.3433,14048429068.6171,15032319123.4766,14457953199.5968,16859137951.5743,17685104900.2216,19067530122.6916,19908964152.219
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Marshall Islands,MHL,98685111.6666747,149217184.946116,242923389.457693,241429066.668329,247118117.486457,273671218.081369,297949230.224241,282294714.276979,275570368.843387,300760812.203207,305036436.435585,314544743.841268
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Mauritania,MRT,1483232559.01289,1907497259.38934,6650080314.89398,6300770360.20547,6541197634.89239,7293350467.38862,7685962174.4492,7929207722.84019,8588083487.55841,9790514665.57238,10690625635.1786,10791454124.3563
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Mauritius,MUS,2606374781.94896,4694476271.63392,13149418994.3049,13155311495.7418,13554351812.9933,15278018036.3372,15851076856.9071,13252698636.6719,13722405466.0422,14667804011.7006,15222355568.8429,16186595720.7171
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Mexico,MEX,233734070296.402,648091263227.348,1280511652676.32,1190381172192.47,1143310436865.41,1191161317094.85,1240366188448.82,1130586047415.8,1261065448551.12,1379912713723.93,1557374265907.43,1674496758673.24
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Micronesia, Fed. Sts.",FSM,171388820.775175,237473482.478922,380262430.960663,373577617.354728,375173756.052654,371812509.84543,447117545.282086,442904544.004372,450768419.721466,454198500.434409,465645242.119172,481159851.25395
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Moldova,MDA,..,1421447255.28381,9330369342.68465,8888973952.40413,9103276125.72284,10426312297.5525,11973406929.072,11501635280.3431,13675309063.8871,14011501449.292,15362665095.4745,16579707184.2078
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Mongolia,MNG,3133639408.4026,1115885938.19762,11403259105.8206,10678416260.5219,10075849819.2734,11706074335.3757,12413802372.7333,12271274244.8895,12474522178.2397,14888009092.1644,16956242137.3992,18861736915.936
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Montenegro,MNE,..,913059348.593659,4514370081.80649,4414568720.59225,4611709473.38341,5254800580.82713,5683908000.68641,4908808979.89515,5800492966.22697,6467210368.7113,7141576407.66811,7498460935.45104
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Morocco,MAR,28940332186.3245,45238765198.4595,115776621140.241,111739871285.219,113774920540.881,123094731449.694,128811110535.955,121240535367.995,136320443458.872,139911213545.513,143921185426.809,145352920911.207
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Mozambique,MOZ,..,5947716814.7115,17741679178.9777,15130344379.3329,13449443945.3014,13710432350.8509,14944811390.0129,14778149037.7771,15592881343.7846,16343626291.8256,18203328644.1994,18931957197.5116
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Myanmar,MMR,2016089376.35186,8824634770.87958,62920798231.0318,63559467229.9202,63585330356.4766,68712119604.9055,72902952267.893,70175778614.5869,66036882132.763,69242925602.2217,66551891335.7117,66335706413.5086
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Namibia,NAM,2856187718.15716,4028142861.11975,12290654229.7104,11165440937.0553,11102308051.1635,12039722259.1212,12897673495.782,11564289697.4393,11647853466.2617,12368995253.9891,12698885548.3232,12842007921.5623
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Nauru,NRU,63251703.6653584,31050381.5168609,133230811.380135,129741743.733691,128045321.020243,145630555.145248,182941101.908602,200321491.949659,227107707.357747,265941699.010637,282062992.149368,254038971.924103
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Nepal,NPL,3921071408.57416,5409152952.28273,24128375452.3877,24065937869.437,27232902794.1982,31521660761.3272,35197856079.8989,34584610733.5805,36938812371.0019,41059735664.2406,42392461170.6199,43728566186.8304
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Netherlands,NLD,297620967375.012,448123277461.705,841126067177.281,799505178981.653,799526791416.521,882655591156.132,917690372954.201,895864223306.881,1040224015454.23,1095747833665.87,1118062319927.21,1130796677917.56
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,New Caledonia,NCL,2521873010.9248,2817759740.24918,..,..,..,..,10080812186.7485,9915345448.8088,10101141336.6862,10617611116.618,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,New Zealand,NZL,45432471795.3041,54292748554.9568,187468873972.281,186041173607.849,186952697089.699,204151305940.821,214360565741.707,212297671930.898,232870651077.909,249840285237.791,254924418448.294,247066939032.779
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Nicaragua,NIC,1290454072.3181,4891523669.93477,11767931715.2627,12333268218.9241,12954227501.3785,12753883716.2565,12503800873.0221,11864946856.5664,13664492975.3632,14453732162.2716,16085682469.329,17375415690.7325
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Niger,NER,2698457205.21046,2536805745.17687,11120160857.5411,10962186269.202,11171380572.1288,12864418487.9604,13891015055.804,13296851544.1657,14814409554.6042,15121636235.7499,16615185609.3427,17948518499.5849
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Nigeria,NGA,..,..,525527997171.075,463851771590.264,403827850925.038,400473681117.695,429268510688.544,440485380996.946,461011629728.967,472999373332.05,429500770756.847,290800579158.381
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,North Macedonia,MKD,..,3881869771.93764,10616363345.1696,10364776724.0245,10241179885.936,11422983931.2634,12241172458.6348,11991596952.4523,12951346580.1172,13863406021.9813,14442675096.5272,14973734979.0005
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Norway,NOR,112410406407.326,164362339491.391,484804927098.5,428566105287.955,402288424647.034,430121674056.526,440832774359.754,422880078891.794,442237692902.73,514526888862.36,569469005789.024,547619093459.496
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Oman,OMN,10776020245.0424,18408518945.0973,86008933957.9831,81459281965.6456,75492539859.2645,79356570113.6759,81761070273.1588,77326234588.3765,80537322103.5539,91157580213.6776,101086721646.022,101804173723.45
